Chain,Chain ID,Morpho Protocol ID,Identifier,Supply or borrow,Position,Position ID
hyperevm,999,1,0x5031ac4543f8232df889e5eb24389f8cf9520366f21dc62240017cb3bc6ecc59,3,999.1.3.0x5031ac4543f8232df889e5eb24389f8cf9520366f21dc62240017cb3bc6ecc59,4886823295391201354065037926424765996552549798230151484615362278570348012461
hyperevm,999,1,0x520dc6596ad9dc2a5c21bde2f35e38ed48179ee38916e418cc505101a2ceeca5,2,999.1.2.0x520dc6596ad9dc2a5c21bde2f35e38ed48179ee38916e418cc505101a2ceeca5,56410488091066801105133843758879803213280876163844985680668525168135217801178
hyperevm,999,1,0x520dc6596ad9dc2a5c21bde2f35e38ed48179ee38916e418cc505101a2ceeca5,3,999.1.3.0x520dc6596ad9dc2a5c21bde2f35e38ed48179ee38916e418cc505101a2ceeca5,72513159871441416356172255676135501140147151181660828836859204198603522215220
hyperevm,999,1,0x530d031b595d0ffe3770af0edf0442272a8c9858e50793db308d02b306ad9e2d,2,999.1.2.0x530d031b595d0ffe3770af0edf0442272a8c9858e50793db308d02b306ad9e2d,98875185923592945751300588000812510557696863641900993470147692689813634128557
hyperevm,999,1,0x530d031b595d0ffe3770af0edf0442272a8c9858e50793db308d02b306ad9e2d,3,999.1.3.0x530d031b595d0ffe3770af0edf0442272a8c9858e50793db308d02b306ad9e2d,20356059285167442379045167729524311351097011287734916153792017095569913134964
hyperevm,999,1,0x53bf81793c2cc384c19a3bc9b032467e179a390a9225cd9542742ac10f539cc2,2,999.1.2.0x53bf81793c2cc384c19a3bc9b032467e179a390a9225cd9542742ac10f539cc2,94886143840996870262787064578066240710903468970433239113492692496659257884188
hyperevm,999,1,0x53bf81793c2cc384c19a3bc9b032467e179a390a9225cd9542742ac10f539cc2,3,999.1.3.0x53bf81793c2cc384c19a3bc9b032467e179a390a9225cd9542742ac10f539cc2,45021800353085583290166754960637851657800106128789390505709729246527302861527
hyperevm,999,1,0x54c1eb052be031efd1972da16583527f9c52f16211b62e744255ad097e4c93c9,2,999.1.2.0x54c1eb052be031efd1972da16583527f9c52f16211b62e744255ad097e4c93c9,109515761013629376720250075853154448075393566750511484020676441014038367362388
hyperevm,999,1,0x54c1eb052be031efd1972da16583527f9c52f16211b62e744255ad097e4c93c9,3,999.1.3.0x54c1eb052be031efd1972da16583527f9c52f16211b62e744255ad097e4c93c9,16803046482151188568301731727623633717051657220772434491247009211931092396314
hyperevm,999,1,0x55995578e8052b2ef00b1a5edaf8b516089f53058b590adcb4f21c07701a2158,2,999.1.2.0x55995578e8052b2ef00b1a5edaf8b516089f53058b590adcb4f21c07701a2158,6682804900308418725482279482089566909036563483010515725016542758730767644749
hyperevm,999,1,0x55995578e8052b2ef00b1a5edaf8b516089f53058b590adcb4f21c07701a2158,3,999.1.3.0x55995578e8052b2ef00b1a5edaf8b516089f53058b590adcb4f21c07701a2158,112103834628043169116719891589138436897566876044545895183911437985456245786018
hyperevm,999,1,0x56c0dccc0080927282000353e6fef69a81dd4dbed29f6ddb800be7ac2878afe3,2,999.1.2.0x56c0dccc0080927282000353e6fef69a81dd4dbed29f6ddb800be7ac2878afe3,30262711881999641094151119570938228913680936574705863373844900797603449246193
hyperevm,999,1,0x56c0dccc0080927282000353e6fef69a81dd4dbed29f6ddb800be7ac2878afe3,3,999.1.3.0x56c0dccc0080927282000353e6fef69a81dd4dbed29f6ddb800be7ac2878afe3,46005685286768940478655375517797857723866439652138245057556547844713035690705
hyperevm,999,1,0x583e3beb5d64b419c68083555bb7bbcc018ec392289742d5535c3916041c2f5e,2,999.1.2.0x583e3beb5d64b419c68083555bb7bbcc018ec392289742d5535c3916041c2f5e,90449267522642387645950377392003096850341765604318659202813960839921527904504
hyperevm,999,1,0x583e3beb5d64b419c68083555bb7bbcc018ec392289742d5535c3916041c2f5e,3,999.1.3.0x583e3beb5d64b419c68083555bb7bbcc018ec392289742d5535c3916041c2f5e,33520604786266158394234119210512455037445839721167569203306846383023127113794
hyperevm,999,1,0x5ecb7a25d51c870ec57f810c880e3e20743e56d0524575b7b8934a778aaec1af,2,999.1.2.0x5ecb7a25d51c870ec57f810c880e3e20743e56d0524575b7b8934a778aaec1af,14116342945877643787414639802360490587591788790225725179923722711866535870211
hyperevm,999,1,0x5ecb7a25d51c870ec57f810c880e3e20743e56d0524575b7b8934a778aaec1af,3,999.1.3.0x5ecb7a25d51c870ec57f810c880e3e20743e56d0524575b7b8934a778aaec1af,39534368701690423210076953227492872911056915513963319058445045375187457561821
hyperevm,999,1,0x5edbc8ba68c62f60050ed71155c862cbb6fb62b85dd0a1da1231a94bfb8da451,2,999.1.2.0x5edbc8ba68c62f60050ed71155c862cbb6fb62b85dd0a1da1231a94bfb8da451,3110476147245281847688856963658875879696315667494497054206693088896962991687
hyperevm,999,1,0x5edbc8ba68c62f60050ed71155c862cbb6fb62b85dd0a1da1231a94bfb8da451,3,999.1.3.0x5edbc8ba68c62f60050ed71155c862cbb6fb62b85dd0a1da1231a94bfb8da451,77702674643710711361393248547738110357593318380898303343805807966469513037914
hyperevm,999,1,0x5ef35fe4418a6bcfcc70fe32efce30074f22e9a782f81d432c1e537ddbda11e2,2,999.1.2.0x5ef35fe4418a6bcfcc70fe32efce30074f22e9a782f81d432c1e537ddbda11e2,85409881153869726839619795350569945580787331638882766272802466775505018170159
hyperevm,999,1,0x5ef35fe4418a6bcfcc70fe32efce30074f22e9a782f81d432c1e537ddbda11e2,3,999.1.3.0x5ef35fe4418a6bcfcc70fe32efce30074f22e9a782f81d432c1e537ddbda11e2,97114317778032710229546406962512428510257356736883376232620420895786532070402
hyperevm,999,1,0x5fe3ac84f3a2c4e3102c3e6e9accb1ec90c30f6ee87ab1fcafc197b8addeb94c,2,999.1.2.0x5fe3ac84f3a2c4e3102c3e6e9accb1ec90c30f6ee87ab1fcafc197b8addeb94c,88029788099518528081959858580771513532217187882473362517715389039158713301040
hyperevm,999,1,0x5fe3ac84f3a2c4e3102c3e6e9accb1ec90c30f6ee87ab1fcafc197b8addeb94c,3,999.1.3.0x5fe3ac84f3a2c4e3102c3e6e9accb1ec90c30f6ee87ab1fcafc197b8addeb94c,80794491047805940072057468719155101551236227646676643062142739451619892363692
hyperevm,999,1,0x615830bdd6eba5a372b19dcaee89c8cb6c1f8a874803451f99b6167b041ce8f0,2,999.1.2.0x615830bdd6eba5a372b19dcaee89c8cb6c1f8a874803451f99b6167b041ce8f0,60824006966212202398433191612697204974807507586026336266783174865754014077158
hyperevm,999,1,0x615830bdd6eba5a372b19dcaee89c8cb6c1f8a874803451f99b6167b041ce8f0,3,999.1.3.0x615830bdd6eba5a372b19dcaee89c8cb6c1f8a874803451f99b6167b041ce8f0,111831623530730557705429857247948781066024906459324467176706264972633335705279
hyperevm,999,1,0x6243736b94609da57ca7cb399df512cfae8a112fa5a325d08fd5f4234f5ccd2c,2,999.1.2.0x6243736b94609da57ca7cb399df512cfae8a112fa5a325d08fd5f4234f5ccd2c,49499814785723420868984169738315727678699824949704819688818014350649398580016
hyperevm,999,1,0x6243736b94609da57ca7cb399df512cfae8a112fa5a325d08fd5f4234f5ccd2c,3,999.1.3.0x6243736b94609da57ca7cb399df512cfae8a112fa5a325d08fd5f4234f5ccd2c,40725170635398889794697805738642611589470531147881556837199143654457667969531
hyperevm,999,1,0x64e7db7f042812d4335947a7cdf6af1093d29478aff5f1ccd93cc67f8aadfddc,2,999.1.2.0x64e7db7f042812d4335947a7cdf6af1093d29478aff5f1ccd93cc67f8aadfddc,74468123337879363433006763078822743707885305522172297839019566935327305675091
hyperevm,999,1,0x64e7db7f042812d4335947a7cdf6af1093d29478aff5f1ccd93cc67f8aadfddc,3,999.1.3.0x64e7db7f042812d4335947a7cdf6af1093d29478aff5f1ccd93cc67f8aadfddc,85911379643458485536639039104051426199542750855653779464093086502268348587429
hyperevm,999,1,0x65f2a559764859a559d8c39604cf665942bab7d10dfaa1b82e914c9d351038d4,2,999.1.2.0x65f2a559764859a559d8c39604cf665942bab7d10dfaa1b82e914c9d351038d4,70963118913974560197053990621873589231316942930279768342722085186171709332260
hyperevm,999,1,0x65f2a559764859a559d8c39604cf665942bab7d10dfaa1b82e914c9d351038d4,3,999.1.3.0x65f2a559764859a559d8c39604cf665942bab7d10dfaa1b82e914c9d351038d4,57231015245031151985315407084771421001922891512386815980722049441498289090706
hyperevm,999,1,0x673846b55f3165b74c6ad4e942cf40b0664229af5d9c6122667b518b2540c526,2,999.1.2.0x673846b55f3165b74c6ad4e942cf40b0664229af5d9c6122667b518b2540c526,29333570152924690337602515287842654465222584161305345861373063102582061191027
hyperevm,999,1,0x673846b55f3165b74c6ad4e942cf40b0664229af5d9c6122667b518b2540c526,3,999.1.3.0x673846b55f3165b74c6ad4e942cf40b0664229af5d9c6122667b518b2540c526,39193984662185449310647107549125304935224786013932369668589800580061685100854
hyperevm,999,1,0x6939b6a766a04439e4b1a948e4142a936be7a42b850dd32ad01d61236582a23c,2,999.1.2.0x6939b6a766a04439e4b1a948e4142a936be7a42b850dd32ad01d61236582a23c,12329003535418764738397402564306933557856027235831467535823504390820078197864
hyperevm,999,1,0x6939b6a766a04439e4b1a948e4142a936be7a42b850dd32ad01d61236582a23c,3,999.1.3.0x6939b6a766a04439e4b1a948e4142a936be7a42b850dd32ad01d61236582a23c,59150227434121661744707615202136053493004317558457252760022064109084158189310
hyperevm,999,1,0x6eb4ce92dc1d89abd40f9634249ec28e8ab4e3f9bef0ab47ea784773c140d4ef,2,999.1.2.0x6eb4ce92dc1d89abd40f9634249ec28e8ab4e3f9bef0ab47ea784773c140d4ef,31925362240054369220253612489147695416492517047791977156663607500437816815324
hyperevm,999,1,0x6eb4ce92dc1d89abd40f9634249ec28e8ab4e3f9bef0ab47ea784773c140d4ef,3,999.1.3.0x6eb4ce92dc1d89abd40f9634249ec28e8ab4e3f9bef0ab47ea784773c140d4ef,75576649632266206860379768029396708289595638284799636912226090194132615621986
hyperevm,999,1,0x6fd721e118e40acf5fe81d132ef3a074f307680761af23f18f15e37f087fe9b3,2,999.1.2.0x6fd721e118e40acf5fe81d132ef3a074f307680761af23f18f15e37f087fe9b3,46991155896499504495222066810572114374369207996038085417949913753861166728542
hyperevm,999,1,0x6fd721e118e40acf5fe81d132ef3a074f307680761af23f18f15e37f087fe9b3,3,999.1.3.0x6fd721e118e40acf5fe81d132ef3a074f307680761af23f18f15e37f087fe9b3,84314963908040971878843966797903394201059457534679423843683147530908076579679
hyperevm,999,1,0x707dddc200e95dc984feb185abf1321cabec8486dca5a9a96fb5202184106e54,2,999.1.2.0x707dddc200e95dc984feb185abf1321cabec8486dca5a9a96fb5202184106e54,48896684074981201073627384778642521509534369063825393073118119207483066418124
hyperevm,999,1,0x707dddc200e95dc984feb185abf1321cabec8486dca5a9a96fb5202184106e54,3,999.1.3.0x707dddc200e95dc984feb185abf1321cabec8486dca5a9a96fb5202184106e54,34473267014881032741588004078973299314916576105600489582891525705314809251795
hyperevm,999,1,0x70c171a5123103f82a10b18be5efe49bd6cf21423d6f8320235ef746a24184df,2,999.1.2.0x70c171a5123103f82a10b18be5efe49bd6cf21423d6f8320235ef746a24184df,45835651780003087351567676041885299770216354909888895918692562752143632482093
hyperevm,999,1,0x70c171a5123103f82a10b18be5efe49bd6cf21423d6f8320235ef746a24184df,3,999.1.3.0x70c171a5123103f82a10b18be5efe49bd6cf21423d6f8320235ef746a24184df,73727325170020269919881845094928224944759360565126545485443980928824953955325
hyperevm,999,1,0x71374f58bd6274845d5f686cee47dbf9f2fd31241f1850580fb3c06b5e905f24,2,999.1.2.0x71374f58bd6274845d5f686cee47dbf9f2fd31241f1850580fb3c06b5e905f24,84596076207158630140145716507019067114555645226674404545926924083492463121633
hyperevm,999,1,0x71374f58bd6274845d5f686cee47dbf9f2fd31241f1850580fb3c06b5e905f24,3,999.1.3.0x71374f58bd6274845d5f686cee47dbf9f2fd31241f1850580fb3c06b5e905f24,7961501274536845895479649784767238883129675746630231643877577132335689694799
hyperevm,999,1,0x725d0f4c005c0a521ea5005bb4730845ff0d4cc76b40a618103b103cddd1f951,2,999.1.2.0x725d0f4c005c0a521ea5005bb4730845ff0d4cc76b40a618103b103cddd1f951,2164302809403271723819114238000509606198202187319555155677616419829305913889
hyperevm,999,1,0x725d0f4c005c0a521ea5005bb4730845ff0d4cc76b40a618103b103cddd1f951,3,999.1.3.0x725d0f4c005c0a521ea5005bb4730845ff0d4cc76b40a618103b103cddd1f951,42490094415424818269538980882363791203955312876768265562826769035355563129044
hyperevm,999,1,0x7268244d330f1462f77ded7a14e2f868893e86e76e8b8eaa869405d588aff6ce,2,999.1.2.0x7268244d330f1462f77ded7a14e2f868893e86e76e8b8eaa869405d588aff6ce,102944770221462545077658716245549432049706644928201266571979558545131053844434
hyperevm,999,1,0x7268244d330f1462f77ded7a14e2f868893e86e76e8b8eaa869405d588aff6ce,3,999.1.3.0x7268244d330f1462f77ded7a14e2f868893e86e76e8b8eaa869405d588aff6ce,65668496414383846253547565911391014137879564208398155544356390246544276211200
hyperevm,999,1,0x77b1ced0cac7d6eb3a55cd852ac99047329560333f5b14b3bfd555acfca64e80,2,999.1.2.0x77b1ced0cac7d6eb3a55cd852ac99047329560333f5b14b3bfd555acfca64e80,20636913716690613590979482671505539078247649907563238247122771968923777597332
hyperevm,999,1,0x77b1ced0cac7d6eb3a55cd852ac99047329560333f5b14b3bfd555acfca64e80,3,999.1.3.0x77b1ced0cac7d6eb3a55cd852ac99047329560333f5b14b3bfd555acfca64e80,9159807071323228839721134898048798164911273179786416645890469168192476148289
hyperevm,999,1,0x78f6b57d825ef01a5dc496ad1f426a6375c685047d07a30cd07ac5107ffc7976,2,999.1.2.0x78f6b57d825ef01a5dc496ad1f426a6375c685047d07a30cd07ac5107ffc7976,6351775929121918392151569924171824704420400416175515515091999628265637186997
hyperevm,999,1,0x78f6b57d825ef01a5dc496ad1f426a6375c685047d07a30cd07ac5107ffc7976,3,999.1.3.0x78f6b57d825ef01a5dc496ad1f426a6375c685047d07a30cd07ac5107ffc7976,25728607514277953073558913786115519077110795025933075308473329196860826318092
hyperevm,999,1,0x7a212e2a5e122fa58ab55faebb1c14f980bfd38305433f8ea2668a0089d25d00,2,999.1.2.0x7a212e2a5e122fa58ab55faebb1c14f980bfd38305433f8ea2668a0089d25d00,63725771124578070097144850265115615292307839640602916564414662570502003910246
hyperevm,999,1,0x7a212e2a5e122fa58ab55faebb1c14f980bfd38305433f8ea2668a0089d25d00,3,999.1.3.0x7a212e2a5e122fa58ab55faebb1c14f980bfd38305433f8ea2668a0089d25d00,42268991944459242470617699940422537439925717658349002832087144196722876191403
hyperevm,999,1,0x7c84a1d8d8af9500af0e6af57b92b0d3bd199b4f56a51de711fc5b6d9730ce9a,2,999.1.2.0x7c84a1d8d8af9500af0e6af57b92b0d3bd199b4f56a51de711fc5b6d9730ce9a,65550961405206152745649463583751718138494986937300002189860245600853024783461
hyperevm,999,1,0x7c84a1d8d8af9500af0e6af57b92b0d3bd199b4f56a51de711fc5b6d9730ce9a,3,999.1.3.0x7c84a1d8d8af9500af0e6af57b92b0d3bd199b4f56a51de711fc5b6d9730ce9a,106968900224249887816574687945377203931667611766122193737116877723281534204401
hyperevm,999,1,0x7fb61fd873e5ef54b401726a973dc0222f4ba206b7b04df05009944d53851f31,2,999.1.2.0x7fb61fd873e5ef54b401726a973dc0222f4ba206b7b04df05009944d53851f31,85347197012351956456878100087132518337482134418918427332465924508548881503243
hyperevm,999,1,0x7fb61fd873e5ef54b401726a973dc0222f4ba206b7b04df05009944d53851f31,3,999.1.3.0x7fb61fd873e5ef54b401726a973dc0222f4ba206b7b04df05009944d53851f31,546636044572221595401951960869733618937073550868271298502198030003651532923
hyperevm,999,1,0x81726bee59db4f284158e6d8dbf6722c7a4b24719021f9d992f57482393d2c6c,2,999.1.2.0x81726bee59db4f284158e6d8dbf6722c7a4b24719021f9d992f57482393d2c6c,23806699388078769301433999811810888322098951914559601699217216399002204075384
hyperevm,999,1,0x81726bee59db4f284158e6d8dbf6722c7a4b24719021f9d992f57482393d2c6c,3,999.1.3.0x81726bee59db4f284158e6d8dbf6722c7a4b24719021f9d992f57482393d2c6c,31884494178749001260719990128350962643899452083680293733311379540904991871263
hyperevm,999,1,0x81bb58f5e951b392dbabc67ae8a89b4945e2f029abc69373f61c17c72e8317ff,2,999.1.2.0x81bb58f5e951b392dbabc67ae8a89b4945e2f029abc69373f61c17c72e8317ff,75476493113835409790197430153700700611969959792532103275249002680578932941603
hyperevm,999,1,0x81bb58f5e951b392dbabc67ae8a89b4945e2f029abc69373f61c17c72e8317ff,3,999.1.3.0x81bb58f5e951b392dbabc67ae8a89b4945e2f029abc69373f61c17c72e8317ff,31283647094532976245786952050404496994398749495893776321941022008101709861723
hyperevm,999,1,0x81d514d95d62d1394a3a5305eb3838ae487343b52cda5fb4388fa821b5fff4ec,2,999.1.2.0x81d514d95d62d1394a3a5305eb3838ae487343b52cda5fb4388fa821b5fff4ec,101611889322434433280603848700371769365464300721222485901329742542702877359876
hyperevm,999,1,0x81d514d95d62d1394a3a5305eb3838ae487343b52cda5fb4388fa821b5fff4ec,3,999.1.3.0x81d514d95d62d1394a3a5305eb3838ae487343b52cda5fb4388fa821b5fff4ec,12166564728186539004492680201606936259185124099832975528471913792720110043824
hyperevm,999,1,0x83bab0d612f592d0f145b2ec82fd730144dfb3d72c8fc838b27555558e49c496,2,999.1.2.0x83bab0d612f592d0f145b2ec82fd730144dfb3d72c8fc838b27555558e49c496,5894332763994728440001544564783952582393913440966352926091375173783950394622
hyperevm,999,1,0x83bab0d612f592d0f145b2ec82fd730144dfb3d72c8fc838b27555558e49c496,3,999.1.3.0x83bab0d612f592d0f145b2ec82fd730144dfb3d72c8fc838b27555558e49c496,60857065267263703365226208140155260592580177995225636490025028795161091913904
hyperevm,999,1,0x85e7ea4f16f2299a2e50a650164c4ca3a01d4892c66950e4c9c7863dc79e9ea4,2,999.1.2.0x85e7ea4f16f2299a2e50a650164c4ca3a01d4892c66950e4c9c7863dc79e9ea4,4259262818012581720832226341368622009380507483316185497404359468483909651962
hyperevm,999,1,0x85e7ea4f16f2299a2e50a650164c4ca3a01d4892c66950e4c9c7863dc79e9ea4,3,999.1.3.0x85e7ea4f16f2299a2e50a650164c4ca3a01d4892c66950e4c9c7863dc79e9ea4,31343466675060805226066221845509836507203928845646031648781740928790053042915
hyperevm,999,1,0x86d7bc359391486de8cd1204da45c53d6ada60ab9764450dc691e1775b2e8d69,2,999.1.2.0x86d7bc359391486de8cd1204da45c53d6ada60ab9764450dc691e1775b2e8d69,100890712445289820490537811402993723617762550107491455866126325408799447362250
hyperevm,999,1,0x86d7bc359391486de8cd1204da45c53d6ada60ab9764450dc691e1775b2e8d69,3,999.1.3.0x86d7bc359391486de8cd1204da45c53d6ada60ab9764450dc691e1775b2e8d69,6517677739830281660860169554171553662324110493394169221487347726421770864912
hyperevm,999,1,0x87272614b7a2022c31ddd7bba8eb21d5ab40a6bcbea671264d59dc732053721d,2,999.1.2.0x87272614b7a2022c31ddd7bba8eb21d5ab40a6bcbea671264d59dc732053721d,85877926421485855108038374418285391066042725423176526280423642377457967249898
hyperevm,999,1,0x87272614b7a2022c31ddd7bba8eb21d5ab40a6bcbea671264d59dc732053721d,3,999.1.3.0x87272614b7a2022c31ddd7bba8eb21d5ab40a6bcbea671264d59dc732053721d,96252374843820454131732730538178678108185228205093683851154903714602514397933
hyperevm,999,1,0x888679b2af61343a4c7c0da0639fc5ca5fc5727e246371c4425e4d634c09e1f6,2,999.1.2.0x888679b2af61343a4c7c0da0639fc5ca5fc5727e246371c4425e4d634c09e1f6,21911004571990031615052279759344926033467991078873266958705952548674969087454
hyperevm,999,1,0x888679b2af61343a4c7c0da0639fc5ca5fc5727e246371c4425e4d634c09e1f6,3,999.1.3.0x888679b2af61343a4c7c0da0639fc5ca5fc5727e246371c4425e4d634c09e1f6,73863912156165936515985052912823284119260170724251258091319493395347419243380
hyperevm,999,1,0x89fffba6e66db52690eed7aebe95d225388bd5c3c66950f759150e14d550cd86,2,999.1.2.0x89fffba6e66db52690eed7aebe95d225388bd5c3c66950f759150e14d550cd86,84097691683561337641781118095648027263695243371043655250599501788920796743416
hyperevm,999,1,0x89fffba6e66db52690eed7aebe95d225388bd5c3c66950f759150e14d550cd86,3,999.1.3.0x89fffba6e66db52690eed7aebe95d225388bd5c3c66950f759150e14d550cd86,34238744599257351702806894494413812054617900648986151930687631747949090192948
hyperevm,999,1,0x8b925440549204d296d1cc8e490753d7ac526727676d48098c8023cdd3282b62,2,999.1.2.0x8b925440549204d296d1cc8e490753d7ac526727676d48098c8023cdd3282b62,71623429345432862269370717846116324595472793598057730604253958379352129242024
hyperevm,999,1,0x8b925440549204d296d1cc8e490753d7ac526727676d48098c8023cdd3282b62,3,999.1.3.0x8b925440549204d296d1cc8e490753d7ac526727676d48098c8023cdd3282b62,4881935594432486795245860340998279718070040637891177429710554159743821863722
hyperevm,999,1,0x8eb8cfe3b1ac8f653608ae09fb099263fa2fe25d4a59305c309937292c2aeee9,2,999.1.2.0x8eb8cfe3b1ac8f653608ae09fb099263fa2fe25d4a59305c309937292c2aeee9,53197727796318191977410161593029136227068306747804443743950393045555603051329
hyperevm,999,1,0x8eb8cfe3b1ac8f653608ae09fb099263fa2fe25d4a59305c309937292c2aeee9,3,999.1.3.0x8eb8cfe3b1ac8f653608ae09fb099263fa2fe25d4a59305c309937292c2aeee9,41330810511653100524027655564800609629452567313522121088614327394121394542733
hyperevm,999,1,0x920244a8682a53b17fe15597b63abdaa3aecec44e070379c5e43897fb9f42a2b,2,999.1.2.0x920244a8682a53b17fe15597b63abdaa3aecec44e070379c5e43897fb9f42a2b,100170452270527195371108067406550620098183460102056923035814728422988220666384
hyperevm,999,1,0x920244a8682a53b17fe15597b63abdaa3aecec44e070379c5e43897fb9f42a2b,3,999.1.3.0x920244a8682a53b17fe15597b63abdaa3aecec44e070379c5e43897fb9f42a2b,78744932250007133121503877772305053296315963611206483112226542490527185252274
hyperevm,999,1,0x9354dcfac52dc16324a9f906d97962ece27fcd02b8c5ff3ea00375b837e4903d,2,999.1.2.0x9354dcfac52dc16324a9f906d97962ece27fcd02b8c5ff3ea00375b837e4903d,10622857650634401211233906468958530262620000473853077550810302552073133941404
hyperevm,999,1,0x9354dcfac52dc16324a9f906d97962ece27fcd02b8c5ff3ea00375b837e4903d,3,999.1.3.0x9354dcfac52dc16324a9f906d97962ece27fcd02b8c5ff3ea00375b837e4903d,51796540051357102389203548670918971747310393564394805888336254811520579603628
hyperevm,999,1,0x9493533ee22f653250720b702c5a695cf71bbe8e75ef8f2d7c4112917b8f2d85,2,999.1.2.0x9493533ee22f653250720b702c5a695cf71bbe8e75ef8f2d7c4112917b8f2d85,107464440126393790659708171808044860356497858092511174661583203306489165325419
hyperevm,999,1,0x9493533ee22f653250720b702c5a695cf71bbe8e75ef8f2d7c4112917b8f2d85,3,999.1.3.0x9493533ee22f653250720b702c5a695cf71bbe8e75ef8f2d7c4112917b8f2d85,48252324399943981211821792231016284588100828951647482139313488576307596952702
hyperevm,999,1,0x94b5dbf156f36983b7304d621f7a5f0fd86862d4edb0fe2ef8d20a99861be39b,2,999.1.2.0x94b5dbf156f36983b7304d621f7a5f0fd86862d4edb0fe2ef8d20a99861be39b,115464228585078733651217107917069636059500911660223216891437253528463580578563
hyperevm,999,1,0x94b5dbf156f36983b7304d621f7a5f0fd86862d4edb0fe2ef8d20a99861be39b,3,999.1.3.0x94b5dbf156f36983b7304d621f7a5f0fd86862d4edb0fe2ef8d20a99861be39b,52932396805295063918223768653613888220693791466798927002649923167591018020697
hyperevm,999,1,0x964e7d1db11bdf32262c71274c297dcdb4710d73acb814f04fdca8b0c7cdf028,2,999.1.2.0x964e7d1db11bdf32262c71274c297dcdb4710d73acb814f04fdca8b0c7cdf028,45140817136860950964540320471012654644795120892374489786683234152427704935060
hyperevm,999,1,0x964e7d1db11bdf32262c71274c297dcdb4710d73acb814f04fdca8b0c7cdf028,3,999.1.3.0x964e7d1db11bdf32262c71274c297dcdb4710d73acb814f04fdca8b0c7cdf028,12088099895320830651937401262673857784902587859193832763754793264003567048650
hyperevm,999,1,0x96c47d3797394dd25e33f814216793a89d2e6edcc54d1dac3ab4c2b2d82a73b9,2,999.1.2.0x96c47d3797394dd25e33f814216793a89d2e6edcc54d1dac3ab4c2b2d82a73b9,93245593820788081296146088326362729434418424970335250510268184398593438662174
hyperevm,999,1,0x96c47d3797394dd25e33f814216793a89d2e6edcc54d1dac3ab4c2b2d82a73b9,3,999.1.3.0x96c47d3797394dd25e33f814216793a89d2e6edcc54d1dac3ab4c2b2d82a73b9,26850794352894794421501495704380791636451265197375554892411307500172348062561
hyperevm,999,1,0x96c7abf76aed53d50b2cc84e2ed17846e0d1c4cc28236d95b6eb3b12dcc86909,2,999.1.2.0x96c7abf76aed53d50b2cc84e2ed17846e0d1c4cc28236d95b6eb3b12dcc86909,24351354039151163985466781450039531583561440241220730712627968431425336030244
hyperevm,999,1,0x96c7abf76aed53d50b2cc84e2ed17846e0d1c4cc28236d95b6eb3b12dcc86909,3,999.1.3.0x96c7abf76aed53d50b2cc84e2ed17846e0d1c4cc28236d95b6eb3b12dcc86909,86170039134081128098375189820909305124519291393786833079906933611773662885649
hyperevm,999,1,0x9911d5ef06c1380532de8e36e5084a7ccef96c480b29a6eb656e2808a92c1c67,2,999.1.2.0x9911d5ef06c1380532de8e36e5084a7ccef96c480b29a6eb656e2808a92c1c67,40589911744897731448124795428642628748078348886473258375514116515067895442648
hyperevm,999,1,0x9911d5ef06c1380532de8e36e5084a7ccef96c480b29a6eb656e2808a92c1c67,3,999.1.3.0x9911d5ef06c1380532de8e36e5084a7ccef96c480b29a6eb656e2808a92c1c67,40234031249642018048327149624778488952596375413274437878333685077613666503772
hyperevm,999,1,0x9e28003bb5c29c1df3552e99b04d656fadf1aedaf81256637dcc51d91cf6c639,2,999.1.2.0x9e28003bb5c29c1df3552e99b04d656fadf1aedaf81256637dcc51d91cf6c639,92403532866312113942805006476453680902000248141244708153319333533103142297947
hyperevm,999,1,0x9e28003bb5c29c1df3552e99b04d656fadf1aedaf81256637dcc51d91cf6c639,3,999.1.3.0x9e28003bb5c29c1df3552e99b04d656fadf1aedaf81256637dcc51d91cf6c639,55105676675957421505382679777144251302666994360000766122517416451284312305563
hyperevm,999,1,0x9f7bb1421eb28c47f83c492f9882fcc489049e4b933bd27715e941401eb187af,2,999.1.2.0x9f7bb1421eb28c47f83c492f9882fcc489049e4b933bd27715e941401eb187af,97969633868693240795941335572861341956268773871321020562607454023359105256557
hyperevm,999,1,0x9f7bb1421eb28c47f83c492f9882fcc489049e4b933bd27715e941401eb187af,3,999.1.3.0x9f7bb1421eb28c47f83c492f9882fcc489049e4b933bd27715e941401eb187af,55469823562019866775654073212214839603455594282839224767481547160863457356909
hyperevm,999,1,0xa1659a59340f097decd470d463a0f3657d38601ed5516bb70214c577c8dfa521,2,999.1.2.0xa1659a59340f097decd470d463a0f3657d38601ed5516bb70214c577c8dfa521,108134552060988764864171412615284139806554750166790550561101887186467911970787
hyperevm,999,1,0xa1659a59340f097decd470d463a0f3657d38601ed5516bb70214c577c8dfa521,3,999.1.3.0xa1659a59340f097decd470d463a0f3657d38601ed5516bb70214c577c8dfa521,28495871781160913448929746415674174271676544442505172492937057403975967856637
hyperevm,999,1,0xa1f7037183ebf882a45e7b7e550b102d5d2ce89db84e3f6f9c2d5fa90ec80e91,2,999.1.2.0xa1f7037183ebf882a45e7b7e550b102d5d2ce89db84e3f6f9c2d5fa90ec80e91,14958004236422360242810613004492561178236022624283778659022762922561027617534
